Long,Lat,type,name
-71.1115583,42.3193411,restaurant,Zesto's Pizza and Grille
-71.1140162,42.31214,restaurant,Purple Cactus Burritos
-71.0631238,42.3510675,restaurant,Boston Kitchen Pizza
-71.0149876,42.4285204,restaurant,UNO Chicago Grill
-72.5999029,42.5890879,restaurant,The Greenfield Grille
-72.5963288,42.5987155,restaurant,Goodies Restaurant
-72.6186555,42.5851262,restaurant,Applebee's
-72.6275258,42.3191646,restaurant,Sierra Grille
-72.6282228,42.3196486,restaurant,Eastside Grill
-71.1199932,42.3896475,restaurant,Sugar and Spice
-71.1090117,42.3836722,restaurant,City Slicker Cafe
-71.1108466,42.383952,restaurant,Chow n'Joy
-72.6303406,42.317397,restaurant,Northampton Brewery
-72.592177,42.1042422,restaurant,Theodore's Booze Blues and BBQ
-72.5955453,42.1063271,restaurant,Chef Wayne's Big Mamou
-72.5854214,42.0996514,restaurant,Red Rose Pizzaria
-71.0824446,42.3652749,restaurant,Fuji at Kendall
-71.1232993,42.341859,restaurant,Hamilton Bar & Restaurant
-71.1221008,42.3428767,restaurant,Otto Pizza
-71.1236618,42.343744,restaurant,Mr. Sushi
-71.1229296,42.3432999,restaurant,J.P. Licks
-71.1223838,42.3427379,restaurant,Upper Crust Pizza
-71.1034193,42.5070659,restaurant,Sam's Bistro
-71.1267596,42.4026313,restaurant,Istanbul'lu
-71.0853739,42.3367242,restaurant,Sun rise Chinese Food
-71.087771,42.3469079,restaurant,Bobo Cafe
-71.0872764,42.3458492,restaurant,HAJU Kitchen
-71.0804718,42.3390224,restaurant,MIDA
-71.0844421,42.342725,restaurant,Lucy Ethiopian Cafe
-71.0871907,42.3457309,restaurant,Dumpling Palace
-71.0806882,42.339304,restaurant,ilona
-71.0886276,42.3468136,restaurant,Teriyaki House
-71.089041,42.3494485,restaurant,Deuxave
-71.0895305,42.3505007,restaurant,Hsin Hsin Cafe
-72.1024604,42.1136712,restaurant,Churchill's Village Eatery
-70.614459,42.6607901,restaurant,My Place by the Sea
-71.0646747,42.35123,restaurant,Genki Ya
-71.5746188,42.6662572,restaurant,Charlotte's Cozy Kitchen
-71.5908592,42.5617283,restaurant,Verona Pizza
-71.4159101,42.4943279,restaurant,Makaha Restaurant
-72.676585,42.3304763,restaurant,Great Wall
-70.0853366,41.6696412,restaurant,Land Ho!
-71.1738914,42.2433546,restaurant,Papa Gino's
-71.0998957,42.4794125,restaurant,Rang Indian Bistro
-71.2365688,42.3764147,restaurant,Baan Thai
-71.1412367,42.4051816,restaurant,Tiki In
-71.1410395,42.4050291,restaurant,Anthony's East Side Deli
-72.6178876,42.1071698,restaurant,Mamma Mia Pizza
-71.0688806,42.497809,restaurant,Nick's Pizza Roast Beef & Subs
-70.6460709,42.0555755,restaurant,Blakeman's
-71.5866007,42.6202321,restaurant,Main House Chinese Restaurant
-71.0767872,42.5006168,restaurant,PizzaExpress
-71.054489,42.3639756,restaurant,Bella Vista
-71.0548764,42.3631769,restaurant,Bricco
-71.0541727,42.3638729,restaurant,Carmelina's
-71.0545465,42.3639207,restaurant,Ristorante Saraceno
-71.0551854,42.3632983,restaurant,Spagnulos
-70.5592293,41.4544684,restaurant,The Sweet Life
-70.8160886,42.8432274,restaurant,Seaglass Oceanside
-70.8162817,42.8428104,restaurant,Surfside 5
-70.8175263,42.8434319,restaurant,Capri
-71.1433718,42.4115983,restaurant,My Brother's Place
-72.4157251,42.2983464,restaurant,Roadhouse Café
-71.576279,42.5382475,restaurant,Sorrento's
-71.1004445,42.4835817,restaurant,Gaetano's Italian Restaurant
-71.0765981,42.341551,restaurant,The Upper Crust
-71.0192278,42.3703427,restaurant,Vino Vollo
-71.0510643,42.3593913,restaurant,Legal Sea Foods
-71.3219744,41.7899162,restaurant,Outback Steakhouse
-71.5644306,42.3914992,restaurant,Sofia Ristorante
-71.4151846,42.3823925,restaurant,29 Sudbury
-71.1591299,42.4970094,restaurant,Scoreboard Sports Bar and Grill
-71.6122802,42.5382677,restaurant,American Grill
-72.5236226,42.3899635,restaurant,University Club
-71.1031467,42.347314,restaurant,Audubon
-71.1070249,42.3463697,restaurant,Gyu-Kaku
-71.1062333,42.3465892,restaurant,Sol Azteca
-71.1067723,42.3458181,restaurant,Taberna de Haro
-71.1086251,42.3459723,restaurant,Sushi Express
-71.1089161,42.345929,restaurant,Busy Bee Restaurant
-71.1193538,42.3429473,restaurant,Fugakyu
-71.1170155,42.3430087,restaurant,Takusan
-71.1201765,42.3429749,restaurant,Jerusalem Pita and Grill
-71.1203333,42.3426942,restaurant,Boca Grande
-71.1218244,42.3431489,restaurant,Osaka
-71.1229899,42.3435171,restaurant,Shiki
-71.1231619,42.3431423,restaurant,Parlour Restaurant
-71.1265243,42.3452066,restaurant,Dorado Tacos
-71.1216054,42.3417631,restaurant,Curry House
-71.1225158,42.34152,restaurant,Six Po Hot Pot
-71.1244353,42.341077,restaurant,U Sushi
-71.1243615,42.3410925,restaurant,Hong Kong Cafe II
-71.1240998,42.3411484,restaurant,Shawarma King
-71.1262814,42.3411014,restaurant,Rod Dee
-71.1235826,42.3417695,restaurant,Zenna Noodle Bar
-71.1190528,42.3338865,restaurant,Pomodoro
-71.1190271,42.3337747,restaurant,Orinoco
-71.1194238,42.3331433,restaurant,Cutty's
-71.1194061,42.3333852,restaurant,Sichuan Garden
-71.1195968,42.3334159,restaurant,Anatolia
-71.1190494,42.3346295,restaurant,Bottega di Capri
-71.1071426,42.3463412,restaurant,Sichuan Gourmet
-71.0993993,42.3430238,restaurant,Thornton's
-71.0992535,42.3430646,restaurant,Neighborhood
-71.0991674,42.3430883,restaurant,Rod Dee
-71.0990923,42.343112,restaurant,El Pelon
-71.0989818,42.3431414,restaurant,Fiouna's
-71.0969039,42.342352,restaurant,Thaitation
-71.0973193,42.3426303,restaurant,Blackjack Pasta Bar
-71.1344981,42.3387085,restaurant,Super Fusion
-71.1361729,42.3388416,restaurant,Golden Temple
-71.1367439,42.3387126,restaurant,The Abbey
-71.1375326,42.3385355,restaurant,New Rod Dee
-71.1387877,42.3388171,restaurant,Barcelona Wine Bar
-71.0979069,42.3815356,restaurant,Himalayan Kitchen
-71.1068942,42.3782653,restaurant,The Kirkland Tap & Trotter
-71.0935713,42.5198624,restaurant,Oye's
-71.0630373,42.3531469,restaurant,Blu
-71.0355548,42.376013,restaurant,Pueblo Viejo Mexican Grill
-71.0392001,42.3738829,restaurant,La Hacienda Restaurant and Bar
-71.1167459,42.3713955,restaurant,The Boathouse
-71.0420659,42.3716451,restaurant,Dough East Boston
-71.2365157,42.3764129,restaurant,Leo‘s Place Diner
-71.0998736,42.486352,restaurant,The Daily Scoop
-71.0944677,42.3799699,restaurant,Journeyman
-71.0972849,42.3809075,restaurant,Sweet Ginger
-71.6821958,42.1659635,restaurant,Rick's Hilltop Pub
-71.0059387,42.2752956,restaurant,Tony's Clam Shop
-71.1826955,42.4243881,restaurant,Capri Pizza & Subs
-71.0323668,42.5154365,restaurant,Legal C Bar
-71.1675217,41.7005764,restaurant,Tipsy Toboggan Fireside Pub
-71.1635444,41.694612,restaurant,Ice Cream Stand
-71.1635578,41.6955333,restaurant,Caravela Family Restaurant
-71.1634022,41.6956655,restaurant,Academica Restaurant
-71.16234,41.6963645,restaurant,J J's Coney Island Hot Dogs
-71.1966014,42.1915512,restaurant,D'Angelo Subs
-72.6067398,42.1478239,restaurant,Munich Haus
-72.6033597,42.1484047,restaurant,Petros
-71.0826373,42.3633045,restaurant,Commonwealth Cambridge
-72.6724622,42.2708076,restaurant,Antonio's Pizza and Wings
-71.0911006,42.3916233,restaurant,Dragon Star Restaurant
-71.092638,42.3843826,restaurant,Highland Creole Cuisine
-71.0938126,42.3848818,restaurant,Highland Pizza
-71.5005844,42.3502296,restaurant,Joy Asia
-71.0606106,42.4261904,restaurant,Sun Kong Restaurant
-71.0452963,42.4302922,restaurant,Papa Gino's
-71.0443459,42.4301287,restaurant,The Lunch Box Diner
-71.0996813,42.490315,restaurant,China Moon
-71.0998499,42.4895835,restaurant,Papa Gino's
-71.0998471,42.4895175,restaurant,d'angelo
-71.2027073,42.5612674,restaurant,Uncle Mickey's
-71.1004782,42.4740054,restaurant,Andrea's Pizza
-71.100976,42.4742728,restaurant,Taste of Siam
-71.0352776,42.3363816,restaurant,Village Pizza & Grill
-71.0401507,42.2927328,restaurant,Venezia
-72.6286653,42.1455821,restaurant,Outback Steakhouse
-72.6291637,42.1445861,restaurant,Piccadilly Restaurant and Pub
-72.6268395,42.1389061,restaurant,Hooters
-71.7995058,42.6020281,restaurant,La Bella Pizza
-71.7600938,42.2471169,restaurant,Papa Gino's
-71.0574634,42.3561584,restaurant,Elephant and Castle
-71.1212717,42.6024927,restaurant,Tokyo Steakhouse
-71.115887,42.3722755,restaurant,Grafton Street Pub and Grill
-71.1160001,42.3723688,restaurant,Hong Kong
-71.5644655,42.3771288,restaurant,Checkerboards
-71.0970931,42.3616789,restaurant,Chicago Pizza
-70.8614611,42.2746705,restaurant,Paragon Grill
-71.7594016,42.2738794,restaurant,El Basha
-70.8601111,42.2735367,restaurant,Red Parrot
-70.8607429,42.2739071,restaurant,Barefoot Bob's
-70.8607215,42.2741393,restaurant,Daddy's Hotdog Stand
-70.8608583,42.2741353,restaurant,Daddy's Beach Bar
-70.8608288,42.2742763,restaurant,Hull's Kitchen
-70.8590236,42.2721348,restaurant,Mezzo Mare
-70.8578787,42.2701871,restaurant,Red Sky
-71.1368099,42.4016224,restaurant,Menotomy Grill and Tavern
-71.1385644,42.4025896,restaurant,Maria's Pizzeria and Grille
-72.6271722,42.3185641,restaurant,Progression Brewing Company
-71.0946305,42.379091,restaurant,Ebi Sushi
-71.0954753,42.3881868,restaurant,Sarma
-70.8962507,42.5211986,restaurant,Flying Saucer Pizza Company
-70.8974001,42.5213737,restaurant,Life Alive Urban Oasis & Organic Cafe
-71.2324976,42.4130435,restaurant,Friendly's
-71.2342909,42.4102848,restaurant,Papa Ginos
-71.2344645,42.4053904,restaurant,Grassfield's
-71.0624415,42.4229621,restaurant,Pasta Market Cafe
-71.2132175,42.483155,restaurant,Besito
-71.2138213,42.4814881,restaurant,Johnny Rockets
-71.2133542,42.4833045,restaurant,Legal Sea Foods
-71.212708,42.4820962,restaurant,Rainforest Cafe
-71.2130762,42.4812188,restaurant,The Cheesecake Factory
-71.2080651,42.6918872,restaurant,Le Château
-71.1389948,42.6571759,restaurant,34 Park
-71.0591935,42.3590304,restaurant,The Oceanaire Seafood Room
-71.3123315,42.6447373,restaurant,Athenian Corner
-71.0789068,42.5236833,restaurant,Bellino's Trattoria
-71.1623077,42.6936149,restaurant,Carleen's
-71.3721001,42.4216534,restaurant,Rossini's
-71.0244439,42.3631512,restaurant,Friendly's
-71.0668621,42.3523987,restaurant,Troquet
-72.5846837,42.3789778,restaurant,North Hadley Sugar Shack
-71.1603641,42.3701636,restaurant,Fordee's
-71.160285,42.3701904,restaurant,Green Peapod
-71.0689181,42.3609663,restaurant,Harvard Gardens
-71.0668207,42.361003,restaurant,Fin's
-71.0706347,42.3603697,restaurant,King and I
-71.3590211,42.6260972,restaurant,Pho 88
-71.1023366,42.3643462,restaurant,Shalimar of India
-71.1050773,42.3664123,restaurant,Asmara Restaurant
-71.1013814,42.3638002,restaurant,ZuZu
-71.1014404,42.363832,restaurant,The Middle East Corner
-71.0609394,42.3650161,restaurant,The Fours
-71.0607328,42.3648417,restaurant,Hurricane's at the Garden
-71.0603412,42.364473,restaurant,Boston Beer Works
-71.0606014,42.3647227,restaurant,Boston Sports Grille
-71.0639676,42.3610246,restaurant,Tip Tap Room
-71.0646998,42.3610048,restaurant,Ma Soba
-71.0693025,42.3609592,restaurant,Little Lamb
-71.101702,42.3638017,restaurant,Brookline Lunch
-71.8012177,42.2764752,restaurant,Northworks Bar & Grille
-71.0346312,42.5146513,restaurant,Kings Bowl
-71.0342128,42.5145388,restaurant,Yard House
-72.6336294,42.3178996,restaurant,Filos Greek Taverna
-71.3070714,42.5881608,restaurant,Casa Blanca
-71.4113101,42.4779939,restaurant,Atlantic Sea Grill
-71.3893145,42.4655695,restaurant,Sushi House
-71.4447099,42.5423038,restaurant,Outlook
-71.4108609,42.6156792,restaurant,Silver Pallet
-71.4093106,42.6155569,restaurant,The Willows
-71.4566871,42.6116831,restaurant,Mario's
-71.4864727,42.5807745,restaurant,Pizzeria Presti
-71.3179031,42.6222728,restaurant,China Buffet
-71.3179259,42.6222047,restaurant,Chuck E. Cheese's
-71.2213488,42.5988536,restaurant,Kyoto Japanese Steak House
-71.0700647,42.5032654,restaurant,Brothers Deli Restaurant
-70.9341558,42.4646713,restaurant,Asian Bistro
-71.4233024,42.5675269,restaurant,Gene's Chinese Flatbread Café
-72.519353,42.3899721,restaurant,Greeno Subshop
-71.4277474,42.5649311,restaurant,The Okipoke
-70.8962821,42.521323,restaurant,Gulu Gulu Cafe
-71.1091866,42.3684329,restaurant,Pammy's
-70.8936725,42.5193696,restaurant,Howling Wolf Taqueria
-70.8949683,42.5197989,restaurant,The Derby
-70.8951992,42.520208,restaurant,Passage to India
-70.8932756,42.5196399,restaurant,Engine House Pizza
-71.4196484,42.5686662,restaurant,Papa Gino's
-71.4226364,42.5657663,restaurant,Pauls Diner
-71.3085576,42.6416121,restaurant,New Great Taste
-71.1025479,42.382293,restaurant,Dosa-N-Curry
-71.1223675,42.4117604,restaurant,Rose's Chinese Restaurant
-71.1222436,42.4116729,restaurant,Tasty Gourmet
-71.1223135,42.4117166,restaurant,Helen's Roast Beef & Pizzeria
-70.1674826,41.7437572,restaurant,Grumpy's
-71.0688521,42.5024023,restaurant,Harrington's Food & Spirits
-71.5194339,42.1272613,restaurant,Papa Gino's
-71.0992327,42.4785675,restaurant,Fusion Taste
-70.884154,42.582664,restaurant,Nick's Roastbeef
-71.0340343,42.5146099,restaurant,Fat Biscuit
-71.0339491,42.515536,restaurant,Wagamama
-71.0342182,42.5155021,restaurant,OTTO Pizza
-71.0344128,42.5154927,restaurant,Pickberry
-71.0339541,42.5159589,restaurant,Davio's
-71.0336516,42.5153577,restaurant,Boloco
-70.3455102,41.6579873,restaurant,The Ninety Nine
-70.3474925,41.6563737,restaurant,Pinocchio's Pizza and More
-70.9022022,42.5277877,restaurant,North House of Pizza
-70.9009013,42.5267124,restaurant,Dotty and Ray's
-71.0494833,42.3508403,restaurant,The Smoke Shop BBQ
-71.0474916,42.3495874,restaurant,Row 34
-71.0490382,42.350548,restaurant,Pastoral
-71.0485101,42.3505525,restaurant,Sportello
-70.1861148,42.0516772,restaurant,The Mayflower
-70.1860089,42.0516156,restaurant,The Post Office Cafe
-71.0353415,42.3726687,restaurant,Santarpio's Pizza
-71.2919785,42.2967633,restaurant,Wellesley Bakery
-71.7408701,42.5399602,restaurant,Athen's Pizza
-71.0359785,42.3478563,restaurant,Yankee Lobster Eatery
-70.5475003,41.5770543,restaurant,Green Pond Fish Market
-72.5305507,42.4095388,restaurant,House of Teriyaki
-71.2306707,42.0304145,restaurant,Cibo Matto Caffe
-71.2388996,42.3639785,restaurant,Heidi's Restaurant
-71.2381861,42.3662338,restaurant,Mi Tierra
-71.2381658,42.3663016,restaurant,Masao's Kitchen
-71.0384942,42.3484554,restaurant,Salvatore's
-71.037898,42.3508286,restaurant,No Name Restaurant
-71.0388884,42.3491313,restaurant,75 on Liberty Wharf
-71.0384671,42.3489033,restaurant,Del Frisco's
-71.0377807,42.3486219,restaurant,Legal Harborside
-71.0386468,42.3489766,restaurant,Jerry Remy's
-71.0382072,42.3487925,restaurant,Temazcal
-71.0705049,42.5031931,restaurant,Public Kitchen
-71.1142676,42.314732,restaurant,Grass Fed
-71.1142497,42.314889,restaurant,Ten Tables
-71.3626188,42.2999825,restaurant,Pizza Hut
-71.3620421,42.3000777,restaurant,Oga's
-71.3611229,42.3034929,restaurant,Krua Thai
-71.0228416,42.4297417,restaurant,China Garden
-71.1235668,42.3433629,restaurant,Rami's
-71.1269168,42.3450976,restaurant,Cafe Eilat
-71.1272962,42.3457015,restaurant,Taam China
-71.1294569,42.3480693,restaurant,Rubin's Kosher Delicatessen and Restaurant
-71.3982293,42.2990648,restaurant,Ken's Steak House
-71.400882,42.2998165,restaurant,Temazcal Tequila Cantina
-70.1931176,42.0465958,restaurant,Liz's Cafe
-71.0610233,42.3572766,restaurant,Beantown Pub
-71.06265,42.3584018,restaurant,21st Amendment
-71.0626995,42.3584762,restaurant,Fill-A-Buster
-71.0627908,42.3589395,restaurant,Capitol Coffee House
-71.0771775,42.3705274,restaurant,Finagle
-71.0818499,42.3714112,restaurant,Aram's #2 House of Pizza
-70.9311669,42.8581429,restaurant,Flatbread Company
-71.1098463,42.3687019,restaurant,Dumpling House
-71.0780702,42.3662759,restaurant,Boca Grande
-71.0780588,42.3663589,restaurant,The Similans
-71.0780441,42.366472,restaurant,Helmand
-71.4655438,42.2551804,restaurant,Hanto
-70.9270398,42.5295662,restaurant,Kismet Kafe
-71.0554274,42.3592336,restaurant,Zo Greek
-71.0973366,42.3804502,restaurant,Machu Picchu
-71.102507,42.3822787,restaurant,Veggie Crust (Meatless Everyday)
-71.1061515,42.3829871,restaurant,China Delight
-71.1032591,42.3882502,restaurant,Highland Kitchen
-71.1029294,42.3883537,restaurant,Pizza King
-71.3120985,42.5675429,restaurant,Maddie's Bar & Grille
-70.8713542,42.8098463,restaurant,The Jewel in The Crown
-71.8781152,42.4213473,restaurant,Sonoma
-71.1297354,42.3967011,restaurant,Hana Sushi
-71.1298747,42.3968135,restaurant,Qingdao Garden
-70.9120991,42.8470828,restaurant,Acapulcos Mexican Family Restaurant
-70.9317731,42.8571486,restaurant,Barking Dog
-70.9309362,42.8574946,restaurant,Ale House
-70.9299009,42.8577542,restaurant,Jade III
-70.9309978,42.8574182,restaurant,Kitchen No. 8
-71.069811,42.5038111,restaurant,Phuket
-72.4102184,42.2051461,restaurant,The Villa Rose
-71.0541968,42.3576995,restaurant,Max's Deli Cafe
-71.1223224,42.3951496,restaurant,Redbones
-71.0941289,42.3797079,restaurant,Cantina la Mexicana
-71.1750625,42.3812882,restaurant,Savino's
-71.4145726,42.2770993,restaurant,The Chicken Bone
-72.597033,42.5973124,restaurant,Sophia's
-71.8881508,42.3647161,restaurant,Double Eagle Grill
-71.3973298,42.2967722,restaurant,The Melting Pot
-71.4006878,42.2980477,restaurant,Bertucci's
-71.3943448,42.2983416,restaurant,Burtons
-71.3949157,42.2978554,restaurant,J&M Diner
-71.3949111,42.2982793,restaurant,Legal Sea Foods
-71.6111664,42.2742695,restaurant,Arturo's
-72.5276942,42.6430788,restaurant,GillBilly’s Pub
-71.6449935,42.4388964,restaurant,Dogleg Cafe
-71.1517157,42.4785171,restaurant,Taipei Tokyo Cafe
-70.9292224,42.8574971,restaurant,Crave
-71.0957768,42.3731918,restaurant,Faialense Sport Club
-71.1987548,42.4489817,restaurant,Lexington House of Pizza
-71.0536973,42.3594126,restaurant,The Black Rose
-71.101797,42.364022,restaurant,Vialé
-71.1601899,42.6266971,restaurant,Spinners Pizza Parlor
-71.1079233,42.3057899,restaurant,JP Kitchen
-71.1022587,42.3650238,restaurant,Bao Nation
-71.0528227,42.3537855,restaurant,Nebo Cucina & Enoteca
-71.2544221,42.3338101,restaurant,BOKX 109 American Prime
-71.15935,42.568853,restaurant,Pizza Mia Uptown Cafe and Catering
-71.1593901,42.5675482,restaurant,Sunrise Kitchen
-71.1673904,42.5428413,restaurant,Tremezzo Ristorante
-71.0900843,42.5203932,restaurant,Fuddruckers
-70.8712988,42.8103918,restaurant,Dos Amigos
-72.4102394,42.2724492,restaurant,Chubby's Ice Cream & Grill
-71.0669344,42.4265632,restaurant,New York Pizza
-71.0643223,42.4146886,restaurant,Nana's Pizza
-71.0631709,42.4232231,restaurant,Anny's Place
-71.6635353,42.6502497,restaurant,Patriot Pizza
-71.7018161,42.6641412,restaurant,Central Plaza Pizza
-71.7040961,42.6661703,restaurant,Townsend Pizza
-71.1191942,42.5955145,restaurant,Dos Lobos
-71.9767778,42.5652962,restaurant,Patriot Pizza
-71.9769157,42.5660654,restaurant,Yen Yen Chinese Restaurant
-71.9894216,42.558882,restaurant,SAWA
-71.0169005,42.4877085,restaurant,Applebee's
